StockCode,Description,TotalSales,Total_Quantity,Unique_Customers,Total_Transactions,Avg_Price
84732B,CUTE BIRD CEATURE SCREEN,8.58,22,2,2,0.39
84732D,CUTE RABBIT CEATURE SCREEN ,4.29,11,2,2,0.39
84741C,CITRUS GARLAND FELT FLOWERS ,117.0,60,14,14,1.95
84743C,ORANGE FELT VASE + FLOWERS,1.25,1,1,1,1.25
84744,S/6 SEW ON CROCHET FLOWERS,135.0,108,17,18,1.25
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32,5,5,0.42
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32,5,5,0.42
84746,PINK EASTER HENS+FLOWER,11.25,3,1,1,3.75
84748,FOLK FELT HANGING MULTICOL GARLAND,90.0,24,7,8,3.75
84750A,PINK SMALL GLASS CAKE STAND,46.8,24,1,1,1.95
84750B,BLACK SMALL GLASS CAKE STAND,54.99,61,12,12,0.9014754098360656
84751B,BLACK MEDIUM GLASS CAKE STAND,37.11,17,8,8,2.1829411764705884
84754,S/15 SILVER GLASS BAUBLES IN BAG,586.46,502,35,36,1.1682470119521913
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,9566.51,15563,318,529,0.6146957527468997
84760S,SMALL HANGING GLASS+ZINC LANTERN,62.349999999999994,43,8,8,1.45
84763,ZINC FINISH 15CM PLANTER POTS,679.01,573,39,49,1.1850087260034903
84766,SILVER ROCOCO CANDLE STICK,340.7,146,11,14,2.3335616438356164
84773,RED ROSE AND LACE C/COVER,8.850000000000001,3,1,1,2.9500000000000006
84789,ENCHANTED BIRD PLANT CAGE,595.8000000000001,180,33,43,3.3100000000000005
84792,ENCHANTED BIRD COATHANGER 5 HOOK,3470.5400000000004,774,125,190,4.4839018087855305
84795B,SUNSET CHECK HAMMOCK,1249.65,167,33,40,7.482934131736528
84795C,OCEAN STRIPE HAMMOCK ,15.9,2,1,1,7.95
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,178.5,14,10,10,12.75
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,793.3499999999999,69,16,17,11.49782608695652
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,35.699999999999996,14,3,3,2.55
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,17.849999999999998,7,2,2,2.55
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,155.48,220,9,9,0.7067272727272726
84800L,LARGE WHITE/PINK ROSE ART FLOWER,639.36,360,20,22,1.776
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,174.31,127,11,11,1.3725196850393702
84800S,SMALL WHITE/PINK ROSE ART FLOWER,120.07000000000001,107,9,9,1.1221495327102804
84801A,PINK HYDRANGEA ART FLOWER,96.60000000000001,46,5,5,2.1
84801B,WHITE HYDRANGEA ART FLOWER,46.2,22,3,3,2.1
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,3.38,2,1,1,1.69
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,6.76,4,1,1,1.69
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,25.35,15,3,3,1.6900000000000002
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,180.58,70,8,8,2.579714285714286
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,188.37000000000003,99,6,6,1.902727272727273
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,52.5,30,3,3,1.75
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,52.5,38,3,3,1.381578947368421
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,96.88999999999999,137,11,11,0.7072262773722626
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,394.15999999999997,296,18,19,1.3316216216216215
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,79.80000000000001,38,5,5,2.1
84809B,PINK CHRYSANTHEMUMS ART FLOWER,37.800000000000004,18,1,1,2.1
84813,SET OF 4 DIAMOND NAPKIN RINGS,1146.97,145,20,22,7.910137931034483
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,10,10,39.95
84817,DANISH ROSE DECORATIVE PLATE,710.64,951,48,55,0.7472555205047319
84818,DANISH ROSE PHOTO FRAME,1460.81,1423,79,99,1.0265706254392128
84819,DANISH ROSE ROUND SEWING BOX,951.79,811,56,62,1.173600493218249
84820,DANISH ROSE TRINKET TRAYS,483.05,259,31,31,1.8650579150579152
84821,DANISH ROSE DELUXE COASTER,407.15,935,35,40,0.4354545454545454
84823,DANISH ROSE FOLDING CHAIR,890.4000000000001,112,25,25,7.950000000000001
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2,2,15.95
84826,ASSTD DESIGN 3D PAPER STICKERS,386.83,1159,28,30,0.33376186367558236
84827,ASS DES PHONE SPONGE CRAFT STICKER,153.09,509,12,14,0.3007662082514735
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,148.75,119,15,15,1.25
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1038.66,831,74,96,1.2498916967509026
84832,ZINC WILLIE WINKIE  CANDLE STICK,2176.1,2606,137,188,0.8350345356868764
84836,ZINC METAL HEART DECORATION,7099.93,5750,311,476,1.2347704347826087
84840,SWEETHEART CARRY-ALL BASKET,25.5,3,3,3,8.5
84842,HELLO SAILOR BATHROOM SET,52.5,14,8,9,3.75
84843,WHITE SOAP RACK WITH 2 BOTTLES,864.35,161,36,41,5.368633540372671
84846A,SCENTED CANDLE IN DIGITALIS TIN,109.20000000000002,52,9,10,2.1000000000000005
84847,FLORAL BATHROOM SET,75.0,20,9,11,3.75
84849A,HELLO SAILOR BLUE SOAP HOLDER,261.95,155,25,31,1.69
84849B,FAIRY SOAP SOAP HOLDER,392.08,232,41,57,1.69
84849D,HOT BATHS SOAP HOLDER,809.51,479,64,102,1.69
84854,GIRLY PINK TOOL SET,24.75,5,1,1,4.95
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1,1,1.95
84857C,PINK MONTE CARLO HANDBAG,198.35,95,8,8,2.087894736842105
84858C,PINK RIVIERA HANDBAG,250.05,185,4,5,1.3516216216216217
84859A,SILVER DISCO HANDBAG,248.20999999999998,123,24,30,2.0179674796747964
84859B,BLUE DISCO HANDBAG,60.68,30,10,10,2.022666666666667
84859C,PINK DISCO HANDBAG,176.39,83,17,21,2.125180722891566
84865,NEW BAROQUE BLACK PHOTO ALBUM,109.65,24,8,11,4.5687500000000005
84870B,BLUE GEISHA GIRL ,75.0,20,9,10,3.75
84870C,GREEN GEISHA GIRL ,75.0,20,10,10,3.75
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,50.849999999999994,3,3,3,16.95
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,2,2,16.95
84874B,BLUE TRAVEL FIRST AID KIT,56.1,34,7,7,1.6500000000000001
84875B,GREEN SQUARE COMPACT MIRROR,168.75,125,14,15,1.35
84875D,BLUE SQUARE COMPACT MIRROR,63.75,51,8,8,1.25
84876B,GREEN HEART COMPACT MIRROR,251.25,201,17,20,1.25
84876D,BLUE HEART COMPACT MIRROR,187.5,124,12,12,1.5120967741935485
84877A,PINK ROUND COMPACT MIRROR,15.0,12,1,1,1.25
84877B,GREEN ROUND COMPACT MIRROR,157.5,126,8,9,1.25
84877D,BLUE ROUND COMPACT MIRROR,121.25,87,11,11,1.3936781609195403
84879,ASSORTED COLOUR BIRD ORNAMENT,56413.03,35263,678,1375,1.5997796557298019
84880,WHITE WIRE EGG HOLDER,1881.15,301,51,65,6.249667774086379
84881,BLUE WIRE SPIRAL CANDLE HOLDER,69.85,11,5,5,6.35
84882,GREEN WIRE STANDING CANDLE HOLDER,127.5,34,12,15,3.75
84884A,ANT WHITE WIRE HEART SPIRAL,1076.66,286,52,64,3.7645454545454546
84898F,YELLOW FLOWERS FELT HANDBAG KIT,94.50000000000001,45,15,18,2.1000000000000005
84905,PINK BUTTERFLY CUSHION COVER ,59.400000000000006,12,2,2,4.95
84906,PINK B'FLY C/COVER W BOBBLES,65.45,11,6,6,5.95
84906,PINK BUTTERFLY CUSHION COVER,33.15,17,3,4,1.95
84907,PINK YELLOW PATCH CUSHION COVER,38.25,5,3,3,7.65
84910A,PINK PAISLEY CUSHION COVER ,59.5,10,6,6,5.95
84912A,PINK ROSE WASHBAG,386.25,103,25,38,3.75
84912B,GREEN ROSE WASHBAG,555.0,148,32,46,3.75
84913A,SOFT PINK ROSE TOWEL ,172.05,37,10,10,4.65
84913B,MINT GREEN ROSE TOWEL,325.5,70,19,20,4.65
84915,HAND TOWEL PINK FLOWER AND DAISY,281.95,199,8,11,1.4168341708542713
84916,HAND TOWEL PALE BLUE W FLOWERS,407.4,212,17,18,1.921698113207547
84917,WHITE HAND TOWEL WITH BUTTERFLY,400.5,170,13,14,2.3558823529411765
84919,BLUE CUSHION COVER WITH FLOWER,201.55,29,9,9,6.95
84920,PINK FLOWER FABRIC PONY,266.25,71,22,26,3.75
84921,CREAM AND PINK FLOWERS PONY ,41.25,11,5,5,3.75
84922,PINK BUTTERFLY WASHBAG,34.0,8,5,5,4.25
84924A,WAKE UP COCKEREL CALENDAR SIGN ,281.13,72,21,24,3.904583333333333
84924F,PSYCHEDELIC METAL SIGN CALENDAR,7.9,10,3,3,0.79
84925D,LA PALMIERA WALL THERMOMETER,38.25,15,8,10,2.55
84925F,PSYCHEDELIC WALL THERMOMETER,109.92999999999999,79,14,14,1.3915189873417722
84926A,WAKE UP COCKEREL TILE COASTER,198.08999999999997,597,24,31,0.33180904522613064
84926D,LA PALMIERA TILE COASTER,266.64,705,25,31,0.3782127659574468
84926E,FLOWERS TILE COASTER,322.88,966,32,37,0.33424430641821945
84926F,PSYCHEDELIC TILE COASTER,178.0,423,18,23,0.42080378250591016
84927A,WAKE UP COCKEREL TILE HOOK,53.85,46,12,14,1.1706521739130435
84927D,LA PALMIERA TILE HOOK,39.39,44,9,11,0.8952272727272728
84927E,FLOWERS TILE HOOK,71.82000000000001,57,10,11,1.2600000000000002
84927F,PSYCHEDELIC TILE HOOK,166.35,295,36,40,0.5638983050847457
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,545.1600000000001,2244,57,62,0.24294117647058827
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,209.1,82,20,22,2.55
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,334.04999999999995,131,21,25,2.55
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1014.7499999999999,563,62,71,1.8023978685612787
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,8259.25,10267,208,306,0.8044462842115516
84946,ANTIQUE SILVER T-LIGHT GLASS,15176.42,12949,348,534,1.1720148273997992
84946,ANTIQUE SILVER TEA GLASS ETCHED,4016.75,3487,117,143,1.1519214224261543
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,9271.84,8219,177,278,1.1280983087966907
84949,SILVER HANGING T-LIGHT HOLDER,7173.449999999999,4653,165,250,1.5416827852998063
84950,ASSORTED COLOUR T-LIGHT HOLDER,1983.17,3349,66,87,0.5921678112869514
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,314.27,362,26,33,0.8681491712707182
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,318.44,334,24,31,0.9534131736526946
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,146.21,38,6,6,3.8476315789473685
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,247.46,145,10,13,1.7066206896551726
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,225.0,140,7,9,1.6071428571428572
84963A,PINK PAINTED KASHMIRI CHAIR,171.8,4,1,1,42.95
84963B,BLUE PAINTED KASHMIRI CHAIR,149.85000000000002,3,1,1,49.95000000000001
84968A,SET OF 16 VINTAGE ROSE CUTLERY,1787.85,147,32,48,12.162244897959184
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,2,2,12.75
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1198.5,94,36,48,12.75
84968D,SET OF 16 VINTAGE RED CUTLERY,814.92,62,27,31,13.143870967741934
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1035.06,87,15,22,11.897241379310344
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,951.3,78,25,30,12.196153846153846
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1267.99,295,48,73,4.298271186440678
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5663.53,5699,234,336,0.9937761010703632
84970S,HANGING HEART ZINC T-LIGHT HOLDER,6808.49,8444,271,412,0.8063109900521079
84971S,SMALL HEART FLOWERS HOOK ,1365.5,1654,69,114,0.8255743651753326
84974,S/2 ZINC HEART DESIGN PLANTERS,388.04999999999995,39,26,28,9.95
84975,HEART SHAPED MIRROR,8.45,5,2,2,1.69
84976,RECTANGULAR SHAPED MIRROR,420.68,502,27,29,0.83800796812749
84978,HANGING HEART JAR T-LIGHT HOLDER,12650.970000000001,10961,304,572,1.1541802755223065
84984A,GREEN PEONY CUSHION COVER,88.35000000000001,19,4,6,4.65
84984B,RED PEONY CUSHION COVER ,79.05000000000001,17,4,5,4.65
84984D,ORIENTAL RED CUSHION COVER ,60.45,13,3,4,4.65
84985A,SET OF 72 GREEN PAPER DOILIES,59.449999999999996,41,15,18,1.45
84987,SET OF 36 TEATIME PAPER DOILIES,4075.7799999999997,2926,201,240,1.3929528366370472
84988,SET OF 72 PINK HEART PAPER DOILIES,5565.23,3953,209,307,1.4078497343789527
84989A,75 GREEN FAIRY CAKE CASES,14.850000000000001,27,16,17,0.55
84990,60 GOLD AND SILVER FAIRY CAKE CASES,1.1,2,2,2,0.55
84991,60 TEATIME FAIRY CAKE CASES,8604.62,17664,414,657,0.487127490942029
84992,72 SWEETHEART FAIRY CAKE CASES,6252.35,13029,325,501,0.4798794995778648
84993A,75 GREEN PETIT FOUR CASES,128.1,305,30,33,0.42
84993B,75 BLACK PETIT FOUR CASES,23.94,57,16,17,0.42000000000000004
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,6599.06,1688,114,166,3.909395734597157
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,3019.23,837,55,68,3.607204301075269
84997B,CHILDRENS CUTLERY RETROSPOT RED ,9603.68,2492,157,229,3.8538041733547352
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,5555.13,1543,80,97,3.600213869086196
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4213.34,1170,80,97,3.6011452991452995
84997C,CHILDRENS CUTLERY POLKADOT BLUE,9827.25,2523,150,211,3.895065398335315
84997D,CHILDRENS CUTLERY POLKADOT PINK,13788.300000000001,3528,208,323,3.908248299319728
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5010.400000000001,1392,82,101,3.5994252873563224
85006,SET 4 NURSERY DES ROUND BOXES,57.25,55,9,9,1.040909090909091
85008,SET OF 3 CONEY ISLAND OVAL BOXES,55.95,12,7,7,4.6625000000000005
85014A,BLACK/BLUE POLKADOT UMBRELLA,6361.990000000001,1132,183,256,5.6201325088339225
85014B,RED RETROSPOT UMBRELLA,10217.720000000001,1841,210,303,5.550092341118957
85015,SET OF 12  VINTAGE POSTCARD SET,1590.1200000000001,2128,103,113,0.7472368421052632
85016,SET OF 6 VINTAGE NOTELETS KIT,459.0,522,22,25,0.8793103448275862
85017A,ENVELOPE 50 ROMANTIC IMAGES,5.1,6,2,2,0.85
85017B,ENVELOPE 50 BLOSSOM IMAGES,491.55,947,65,74,0.5190601900739177
85017C,ENVELOPE 50 CURIOUS IMAGES,26.17,49,10,10,0.5340816326530613
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.599999999999998,12,6,7,2.55
85019A,ROMANTIC IMAGES NOTEBOOK SET,547.25,409,25,28,1.3380195599022005
85019B,BLOSSOM  IMAGES NOTEBOOK SET,640.5,498,21,25,1.286144578313253
85019C,CURIOUS  IMAGES NOTEBOOK SET,262.25,181,9,10,1.4488950276243093
85020,ROUND PINK HEART MIRROR,163.8,78,11,16,2.1
85023B,EAU DE NILE JEWELLED PHOTOFRAME,232.8,104,10,12,2.2384615384615385
85024B,EAU DE NILE JEWELLED PHOTOFRAME,289.65,193,12,12,1.5007772020725387
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12,8,9,1.6499999999999997
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,471.15,303,20,21,1.5549504950495048
85025C,PINK HEART SHAPE PHOTO FRAME,476.34999999999997,307,27,28,1.5516286644951138
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,63.75,75,9,9,0.85
85027L,FRENCH CHATEAU LARGE PLATTER ,160.5,70,17,18,2.2928571428571427
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,10,4,4,1.95
85028S,FRENCH CHATEAU SMALL FRUITBOWL,51.599999999999994,24,8,8,2.15
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,6,6,1.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,16,7,7,2.86875
85031B,BLOSSOM IMAGES SCRAP BOOK SET,4.95,1,1,1,4.95
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.850000000000001,3,1,1,4.95
85032A,ROMANTIC IMAGES GIFT WRAP SET,679.1500000000001,737,82,96,0.9215061058344641
85032B,BLOSSOM IMAGES GIFT WRAP SET,655.8000000000001,739,84,93,0.8874154262516916
85032C,CURIOUS IMAGES GIFT WRAP SET,565.1,595,72,84,0.949747899159664
85032D,YULETIDE IMAGES GIFT WRAP SET,467.50000000000006,630,57,58,0.7420634920634922
85034A,3 GARDENIA MORRIS BOXED CANDLES,840.29,489,58,67,1.7183844580777095
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1357.44,880,80,90,1.5425454545454547
85034C,3 ROSE MORRIS BOXED CANDLES,1555.64,1068,109,131,1.4565917602996257
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,677.04,260,59,71,2.6039999999999996
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,816.25,557,38,43,1.465439856373429
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1592.7,1090,86,107,1.4611926605504588
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,631.03,199,48,52,3.171005025125628
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,553.58,352,40,42,1.5726704545454546
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1013.52,726,66,76,1.3960330578512397
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1985.8600000000001,1014,70,110,1.9584418145956608
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,583.2499999999999,443,26,40,1.316591422121896
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,669.91,491,38,51,1.3643788187372707
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,129.94,222,9,12,0.5853153153153153
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1344.8899999999999,805,86,125,1.670670807453416
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,222.74999999999997,135,28,34,1.6499999999999997
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,186.15,41,9,10,4.540243902439024
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3,2,2,6.349999999999999
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9374.7,1266,170,214,7.404976303317536
85049A,TRADITIONAL CHRISTMAS RIBBONS,3602.8,2903,204,266,1.2410609714088874
85049B,LUSH GREENS RIBBONS,67.5,54,13,13,1.25
85049C,ROMANTIC PINKS RIBBONS ,1468.85,1196,162,205,1.2281354515050167
85049D,BRIGHT BLUES RIBBONS ,671.25,537,85,102,1.25
85049E,SCANDINAVIAN REDS RIBBONS,3492.2,2741,248,335,1.2740605618387448
85049F,BABY BOOM RIBBONS ,467.5,374,70,85,1.25
85049G,CHOCOLATE BOX RIBBONS ,1917.58,1573,161,227,1.2190591226954863
85049H,URBAN BLACK RIBBONS ,519.22,447,58,73,1.1615659955257271
85053,FRENCH ENAMEL CANDLEHOLDER,3087.5200000000004,1541,157,233,2.003582089552239
85054,FRENCH ENAMEL POT W LID,1227.41,549,66,87,2.2357194899817854
85055,FRENCH ENAMEL UTENSIL HOLDER,122.75,37,9,10,3.3175675675675675
85059,FRENCH ENAMEL WATER BASIN,771.21,290,62,79,2.659344827586207
85061W,WHITE JEWELLED HEART DECORATION,1594.5,1968,77,108,0.8102134146341463
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2214.87,1368,97,132,1.6190570175438597
85064,CREAM SWEETHEART LETTER RACK,866.05,205,20,23,4.224634146341463
85066,CREAM SWEETHEART MINI CHEST,20448.17,1696,289,445,12.056704009433961
85067,CREAM SWEETHEART WALL CABINET,126.64999999999999,7,5,5,18.09285714285714
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,512.8000000000001,976,77,90,0.5254098360655738
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,618.35,1245,88,103,0.4966666666666667
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",313.78,607,62,72,0.5169357495881384
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,205.98,362,58,64,0.5690055248618784
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,376.50000000000006,1746,46,65,0.21563573883161516
85084,HOLLY TOP CHRISTMAS STOCKING,14.45,17,6,6,0.85
85086A,CANDY SPOT HEART DECORATION,38.25,45,8,8,0.85
85087,CANDY SPOT CUSHION COVER,119.36000000000001,40,7,7,2.9840000000000004
85088,CANDY SPOT HAND BAG,385.27000000000004,188,18,20,2.049308510638298
85089,CANDY SPOT BUNNY,38.35,13,5,5,2.95
85092,CANDY SPOT TEA COSY,40.05,27,2,2,1.4833333333333332
85093,CANDY SPOT EGG WARMER HARE,227.49,451,20,20,0.5044124168514412
85094,CANDY SPOT EGG WARMER RABBIT,122.75000000000001,501,29,30,0.2450099800399202
85095,THREE CANVAS LUGGAGE TAGS,128.26,66,9,10,1.9433333333333331
85096,HILDA CANDY SPOT RABBIT,75.0,20,10,11,3.75
85099B,JUMBO BAG RED RETROSPOT,85040.54000000001,46078,635,1600,1.845577933070012
85099C,JUMBO  BAG BAROQUE BLACK WHITE,23630.58,12771,306,649,1.8503312191684287
85099F,JUMBO BAG STRAWBERRY,30569.32,16771,315,654,1.8227487925585832
85103,SILVER T-LIGHT SETTING,545.45,91,6,6,5.993956043956045
85104,SILVER GLASS T-LIGHT SET,502.47999999999996,196,13,14,2.563673469387755
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,912.9599999999999,528,9,9,1.729090909090909
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,511.35,241,21,25,2.1217842323651452
85109,PINK BOUDOIR T-LIGHT HOLDER,10.2,12,1,1,0.85
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,416.07,1395,40,51,0.298258064516129
85114A,BLACK ENCHANTED FOREST PLACEMAT,893.25,585,20,42,1.5269230769230768
85114B,IVORY ENCHANTED FOREST PLACEMAT,624.4499999999999,393,36,51,1.5889312977099235
85114C,RED ENCHANTED FOREST PLACEMAT,730.05,457,37,60,1.597483588621444
85116,BLACK CANDELABRA T-LIGHT HOLDER,702.8000000000001,694,30,37,1.0126801152737752
85118,HEART T-LIGHT HOLDER,135.74,142,5,6,0.9559154929577466
85123A,CREAM HANGING HEART T-LIGHT HOLDER,155.35,57,7,7,2.725438596491228
85123A,WHITE HANGING HEART T-LIGHT HOLDER,100392.1,36706,856,1971,2.7350324197678857
85124B,BLUE JUICY FRUIT PHOTO FRAME,209.1,82,23,29,2.55
85124C,GREEN JUICY FRUIT PHOTO FRAME,214.2,84,23,31,2.55
85125,SMALL ROUND CUT GLASS CANDLESTICK,574.75,127,14,18,4.525590551181103
85127,SMALL SQUARE CUT GLASS CANDLESTICK,396.0,80,17,19,4.95
85129B,BEADED CRYSTAL HEART GREEN SMALL,124.11,101,10,16,1.2288118811881188
85129C,BEADED CRYSTAL HEART BLUE SMALL,99.88,77,8,12,1.2971428571428572
85129D,BEADED CRYSTAL HEART PINK SMALL,240.13,165,16,34,1.4553333333333334
85130A,BEADED PEARL HEART WHITE LARGE,127.04999999999998,77,10,10,1.6499999999999997
85130B,BEADED CRYSTAL HEART GREEN LARGE,707.7,816,44,50,0.8672794117647059
85130C,BEADED CRYSTAL HEART BLUE  LARGE,424.06,478,37,43,0.8871548117154812
85130D,BEADED CRYSTAL HEART PINK LARGE,526.38,552,41,51,0.9535869565217391
85131A,BEADED PEARL HEART WHITE ON STICK,462.17,469,19,25,0.9854371002132196
85131B,BEADED CRYSTAL HEART GREEN ON STICK,120.38,142,2,13,0.8477464788732394
85131C,BEADED CRYSTAL HEART BLUE ON STICK,78.71,73,5,11,1.0782191780821917
85131D,BEADED CRYSTAL HEART PINK ON STICK,113.09,115,5,12,0.9833913043478261
85132A,CHARLIE + LOLA BISCUITS TINS,963.3499999999999,453,38,51,2.1266004415011035
85132B,CHARLIE AND LOLA TABLE TINS,1048.35,513,44,60,2.043567251461988
85132C,CHARLIE AND LOLA FIGURES TINS,2817.7999999999997,1404,96,126,2.0069800569800567
85135A,YELLOW DRAGONFLY HELICOPTER,119.25,15,6,6,7.95
85135B,BLUE DRAGONFLY HELICOPTER,373.65000000000003,47,28,34,7.950000000000001
85135C,RED DRAGONFLY HELICOPTER,620.1,78,41,49,7.95
85136A,YELLOW SHARK HELICOPTER,397.5,50,35,37,7.95
85136B,BLUE SHARK HELICOPTER,15.9,2,2,2,7.95
85136C,RED SHARK HELICOPTER,278.25,35,20,25,7.95
85141,JARDIN ETCHED GLASS FRUITBOWL,611.65,119,32,38,5.139915966386554
85144,JARDIN ETCHED GLASS BUTTER DISH,7.25,1,1,1,7.25
85144,JARDIN ETCHED GLASS CHEESE DISH,575.45,219,37,40,2.627625570776256
85145,JARDIN ETCHED GLASS LARGE BELL JAR,163.75,37,12,13,4.425675675675675
85146,JARDIN ETCHED GLASS SMALL BELL JAR,147.85000000000002,43,8,8,3.4383720930232564
85150,LADIES & GENTLEMEN METAL SIGN,8696.58,3898,196,367,2.2310364289379168
85152,HAND OVER THE CHOCOLATE   SIGN ,15484.51,8138,270,590,1.9027414598181371
85159A,"BLACK TEA,COFFEE,SUGAR JARS",779.4499999999999,451,38,45,1.7282705099778268
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1134.5,622,45,59,1.8239549839228295
85160B,BLACK BIRD GARDEN DESIGN MUG,46.11,105,15,15,0.4391428571428571
85161,ACRYLIC GEOMETRIC LAMP,221.39999999999998,12,8,9,18.45
85163A,WHITE BAROQUE WALL CLOCK ,349.95,45,15,18,7.776666666666666
85163B,BLACK BAROQUE WALL CLOCK ,333.6,44,10,14,7.581818181818182
85167B,BLACK GRAND BAROQUE PHOTO FRAME,93.0,48,7,7,1.9375
85168B,BLACK BAROQUE CARRIAGE CLOCK,149.67,17,5,7,8.804117647058822
85169A,IVORY LOVE BIRD CANDLE,496.72,502,44,48,0.9894820717131475
85169B,BLACK LOVE BIRD CANDLE,191.49,201,17,25,0.9526865671641791
85169C,EAU DE NIL LOVE BIRD CANDLE,353.72,336,14,21,1.0527380952380954
85169D,PINK LOVE BIRD CANDLE,236.48000000000002,232,20,22,1.0193103448275862
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,1,1,1,2.1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,195.9,179,13,23,1.094413407821229
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,366.23,252,26,29,1.453293650793651
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,497.21000000000004,355,30,51,1.4005915492957748
85172,HYACINTH BULB T-LIGHT CANDLES,544.3199999999999,1296,34,40,0.41999999999999993
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,628.4699999999999,434,40,49,1.4480875576036865
